source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q001,A,Animals,0,Aardvark,aardvark,1,1,0,Q001::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q001,A,Animals,1,Aardvark,aardvark,1,1,0,Q001::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q001,A,Animals,2,Aardvark,aardvark,1,1,0,Q001::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q001,A,Animals,3,Aardvark,aardvark,1,0,1,Q001::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q001,A,Animals,4,Axolotl,axolotl,1,0,1,Q001::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q002,A,Jobs,0,Alehouse Keeper,alehouse keeper,0,0,0,Q002::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q002,A,Jobs,1,Arboretum Administrator,arboretum administrator,1,0,1,Q002::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q002,A,Jobs,2,Alchemist,alchemist,1,1,0,Q002::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q002,A,Jobs,3,Alabaster carver,alabaster carver,0,0,0,Q002::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q002,A,Jobs,4,Alchemist,alchemist,1,1,0,Q002::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q003,B,Fruits,0,Buckbrush,buckbrush,0,0,0,Q003::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q003,B,Fruits,1,Bammaroon,bammaroon,0,0,0,Q003::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q003,B,Fruits,2,Buchaba,buchaba,0,0,0,Q003::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q003,B,Fruits,3,B/***berries,b/***berries,0,0,0,Q003::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q003,B,Fruits,4,Bougainvillea fruit,bougainvillea fruit,0,0,0,Q003::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q004,B,Things that are red,0,Bloodberry,bloodberry,0,0,0,Q004::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q004,B,Things that are red,1,Bloodfruit,bloodfruit,0,0,0,Q004::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q004,B,Things that are red,2,Bloodroot,bloodroot,1,0,1,Q004::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q004,B,Things that are red,3,Bloodberry,bloodberry,0,0,0,Q004::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q004,B,Things that are red,4,Bloodwood beetle,bloodwood beetle,0,0,0,Q004::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q005,C,Countries,0,Claytonia,claytonia,0,0,0,Q005::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q005,C,Countries,1,Comoros,comoros,1,0,1,Q005::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q005,C,Countries,2,Claytonia,claytonia,0,0,0,Q005::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q005,C,Countries,3,Cocos (Keeling) Islands,cocos (keeling) islands,1,1,0,Q005::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q005,C,Countries,4,Cocos (Keeling) Islands,cocos (keeling) islands,1,0,1,Q005::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q006,C,Board games,0,Cthulhu Mythicus,cthulhu mythicus,0,0,0,Q006::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q006,C,Board games,1,Camouflage Capture,camouflage capture,0,0,0,Q006::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q006,C,Board games,2,Cube Draft,cube draft,0,0,0,Q006::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q006,C,Board games,3,Cthulhu Mythology Nightmares,cthulhu mythology nightmares,0,0,0,Q006::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q006,C,Board games,4,Carcassonne Expansion Cosmogramme,carcassonne expansion cosmogramme,0,0,0,Q006::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q007,D,Musical instruments,0,Dulcian,dulcian,1,0,1,Q007::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q007,D,Musical instruments,1,Didgeridoo,didgeridoo,1,0,1,Q007::1
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q007,D,Musical instruments,2,Didgeridoo,didgeridoo,1,1,0,Q007::2
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q007,D,Musical instruments,3,Didgeridoo,didgeridoo,1,1,0,Q007::3
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q007,D,Musical instruments,4,Dafless Drum,dafless drum,0,0,0,Q007::4
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q008,D,Things in a bathroom,0,Diaper genie,diaper genie,1,0,1,Q008::0
outputs/opt_20_Player_1_Obscure.csv,opt_20_Player_1_Obscure,Q008,D,Things in a bathroom,1,Durian diced and discarded,durian diced and discarded,0,0,0,Q008::1
