question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,Albatross,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q001,A,Animals,1,Albatross,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q001,A,Animals,2,Alpaca,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q001,A,Animals,3,Antelope,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q001,A,Animals,4,Antelope,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q002,A,Jobs,0,Architect,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q002,A,Jobs,1,Apple,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q002,A,Jobs,2,Actor,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q002,A,Jobs,3,Accountant,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q002,A,Jobs,4,Architect,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q003,B,Fruits,0,Bamboo Berry,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q003,B,Fruits,1,Banana,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q003,B,Fruits,2,Blueberry,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q003,B,Fruits,3,Banana,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q003,B,Fruits,4,Banana,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q004,B,Things that are red,0,Berry,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q004,B,Things that are red,1,Berries,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q004,B,Things that are red,2,Berry,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q004,B,Things that are red,3,Berry,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q004,B,Things that are red,4,Berry,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q005,C,Countries,0,Canada,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q005,C,Countries,1,Canada,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q005,C,Countries,2,Canada,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q005,C,Countries,3,Canada,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q005,C,Countries,4,Canada,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q006,C,Board games,0,Chess,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q006,C,Board games,1,Chess,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q006,C,Board games,2,Chess,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q006,C,Board games,3,Chess,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q006,C,Board games,4,Chess,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q007,D,Musical instruments,0,Didgeridoo,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q007,D,Musical instruments,1,Drum,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q007,D,Musical instruments,2,Didgeridoo,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q007,D,Musical instruments,3,Didgeridoo,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q007,D,Musical instruments,4,Drum,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q008,D,Things in a bathroom,0,door,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q008,D,Things in a bathroom,1,dishwasher,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q008,D,Things in a bathroom,2,door knob,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q008,D,Things in a bathroom,3,dishwasher,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q008,D,Things in a bathroom,4,door,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q009,E,Sports,0,Equestrian,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q009,E,Sports,1,Equestrian,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q009,E,Sports,2,Equestrian,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q009,E,Sports,3,Equestrian,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q009,E,Sports,4,Equestrian,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q010,E,Movie titles,0,Elizabeth,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q010,E,Movie titles,1,Eternal Sunshine Of The Spotless Mind,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q010,E,Movie titles,2,Eternal Sunshine of the Spotless Mind,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q010,E,Movie titles,3,EasyA,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q010,E,Movie titles,4,Eat Pray Love,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q011,F,Fish,0,Flounder,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q011,F,Fish,1,Flounder,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q011,F,Fish,2,Flounder,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q011,F,Fish,3,Flounder,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q011,F,Fish,4,Flounder,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q012,F,Things in a backpack,0,flashlight,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q012,F,Things in a backpack,1,flashlight,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q012,F,Things in a backpack,2,flashlight,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q012,F,Things in a backpack,3,flashlight,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q012,F,Things in a backpack,4,flashlight,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q013,G,U.S. states,0,Georgia,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q013,G,U.S. states,1,Georgia,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q013,G,U.S. states,2,Georgia,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q013,G,U.S. states,3,Georgia,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q013,G,U.S. states,4,Georgia,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q014,G,Foods,0,GreenBeans,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q014,G,Foods,1,grapefruit,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q014,G,Foods,2,Grilled Cheese,qwen2.5:7b,Player_2_default,0.9,40,baseline
Q014,G,Foods,3,Grapes,qwen2.5:7b,Player_2_default,0.9,40,baseline
