question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,Aardvark,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q001,A,Animals,1,Aardvark,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q001,A,Animals,2,Aardvark,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q001,A,Animals,3,Aardvark,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q001,A,Animals,4,Axolotl,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q002,A,Jobs,0,Alehouse Keeper,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q002,A,Jobs,1,Arboretum Administrator,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q002,A,Jobs,2,Alchemist,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q002,A,Jobs,3,Alabaster carver,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q002,A,Jobs,4,Alchemist,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q003,B,Fruits,0,Buckbrush,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q003,B,Fruits,1,Bammaroon,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q003,B,Fruits,2,Buchaba,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q003,B,Fruits,3,B/***berries,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q003,B,Fruits,4,Bougainvillea fruit,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q004,B,Things that are red,0,Bloodberry,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q004,B,Things that are red,1,Bloodfruit,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q004,B,Things that are red,2,Bloodroot,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q004,B,Things that are red,3,Bloodberry,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q004,B,Things that are red,4,Bloodwood beetle,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q005,C,Countries,0,Claytonia,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q005,C,Countries,1,Comoros,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q005,C,Countries,2,Claytonia,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q005,C,Countries,3,Cocos (Keeling) Islands,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q005,C,Countries,4,Cocos (Keeling) Islands,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q006,C,Board games,0,Cthulhu Mythicus,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q006,C,Board games,1,Camouflage Capture,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q006,C,Board games,2,Cube Draft,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q006,C,Board games,3,Cthulhu Mythology Nightmares,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q006,C,Board games,4,Carcassonne Expansion Cosmogramme,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q007,D,Musical instruments,0,Dulcian,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q007,D,Musical instruments,1,Didgeridoo,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q007,D,Musical instruments,2,Didgeridoo,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q007,D,Musical instruments,3,Didgeridoo,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q007,D,Musical instruments,4,Dafless Drum,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q008,D,Things in a bathroom,0,Diaper genie,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q008,D,Things in a bathroom,1,Durian diced and discarded,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q008,D,Things in a bathroom,2,Diamondletal toilet flange,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q008,D,Things in a bathroom,3,Doorstop,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q008,D,Things in a bathroom,4,Diamondback moth egg,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q009,E,Sports,0,Equestrianvaulting,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q009,E,Sports,1,Equestrianismo,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q009,E,Sports,2,Epikoros_race,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q009,E,Sports,3,Echidna wrestling,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q009,E,Sports,4,Escalayティング,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q010,E,Movie titles,0,Echidna Wrestlers,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q010,E,Movie titles,1,Eclipse Expeditions,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q010,E,Movie titles,2,Excalibohawk,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q010,E,Movie titles,3,Eternity's Harvest,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q010,E,Movie titles,4,ElephantmenAttackInTheEmptyCity,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q011,F,Fish,0,Flacquetia aestuatarum,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q011,F,Fish,1,Floundersculus,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q011,F,Fish,2,Fangtooth,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q011,F,Fish,3,Frillfin lanternfish,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q011,F,Fish,4,Flannelmouth Sucker,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q012,F,Things in a backpack,0,fungus specimen,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q012,F,Things in a backpack,1,foam fingernail remover,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q012,F,Things in a backpack,2,fossiliafermentationisotope,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q012,F,Things in a backpack,3,feather笔刷,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q012,F,Things in a backpack,4,flipperKnife,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q013,G,U.S. states,0,Guam,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q013,G,U.S. states,1,Georgia,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q013,G,U.S. states,2,Georgia,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q013,G,U.S. states,3,Georgia,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q013,G,U.S. states,4,Guam,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q014,G,Foods,0,Gumbozhou,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q014,G,Foods,1,Gletten,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q014,G,Foods,2,Gnocchi,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q014,G,Foods,3,Ginso Fruit,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q014,G,Foods,4,Gingko nut,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q015,H,Famous scientists,0,Heinrich Khunrath,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q015,H,Famous scientists,1,Henrietta Leavitt,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q015,H,Famous scientists,2,Hippolyte-Herta Schwartz,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q015,H,Famous scientists,3,Hippolytus Hieronymus Schlichting,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q015,H,Famous scientists,4,Hipparchus,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q016,H,Things at the beach,0,海胆,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q016,H,Things at the beach,1,Halophilic archaea,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q016,H,Things at the beach,2,Halibut Bone,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q016,H,Things at the beach,3,Halibut,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q016,H,Things at the beach,4,Horseshoe crab,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q017,I,Cities,0,Ixtapa-Zihuatanejo,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q017,I,Cities,1,Iquitos,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q017,I,Cities,2,Invercargill,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q017,I,Cities,3,Iguassu,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q017,I,Cities,4,Invercargill,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q018,I,Things in a classroom,0,Interactive inertia indicator,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q018,I,Things in a classroom,1,Instructional inertia gauge,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q018,I,Things in a classroom,2,Interactive infrared indicator,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q018,I,Things in a classroom,3,Intaglio stamp,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q018,I,Things in a classroom,4,Instructional imprinting plate,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q019,J,Car brands,0,Jowett Brothers,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q019,J,Car brands,1,Jaguar,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q019,J,Car brands,2,Jowett,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q019,J,Car brands,3,Jaguar,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q019,J,Car brands,4,Jaguar,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q020,J,Video game titles,0,Juggler's Revenge,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q020,J,Video game titles,1,Jousting Zombies,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q020,J,Video game titles,2,Journey into机械失效 Mode,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q020,J,Video game titles,3,Jaws of Victory Racing Championship,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q020,J,Video game titles,4,Jungle Jack Flash,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q021,K,Superheroes,0,Krakkenbreaker,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q021,K,Superheroes,1,KylunSilverblade,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q021,K,Superheroes,2,Kewl-Kin Kontroller,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q021,K,Superheroes,3,Kefling King,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
Q021,K,Superheroes,4,Kree Sovereign,qwen2.5:7b,Player_1_Obscure_opt,2.0,40,baseline
