question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q001,A,Animals,0,Aye-aye,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q001,A,Animals,1,Aardvark,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q001,A,Animals,2,Aye-aye,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q001,A,Animals,3,Aye-aye,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q001,A,Animals,4,Aye-aye,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q002,A,Jobs,0,Actuator tester,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q002,A,Jobs,1,Archaeolector,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q002,A,Jobs,2,Astronaut Consultant,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q002,A,Jobs,3,Archeotechnographer,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q002,A,Jobs,4,Astronaut Librarian,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q003,B,Fruits,0,Breadfruit,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q003,B,Fruits,1,Barbados Cherry,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q003,B,Fruits,2,Bacuri,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q003,B,Fruits,3,Balaclava Pear,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q003,B,Fruits,4,Batu,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q004,B,Things that are red,0,Burning barnacle,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q004,B,Things that are red,1,Bison blood,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q004,B,Things that are red,2,Bronze Buddha,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q004,B,Things that are red,3,Bactrian camel hump,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q004,B,Things that are red,4,Berries' blood,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q005,C,Countries,0,Central African Republic,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q005,C,Countries,1,Comoros,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q005,C,Countries,2,Central African Republic,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q005,C,Countries,3,Comoros,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q005,C,Countries,4,Central African Republic,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q006,C,Board games,0,Cataract,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q006,C,Board games,1,Cartomancia,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q006,C,Board games,2,Chronophage,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q006,C,Board games,3,Coup,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q006,C,Board games,4,Cadabra,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q007,D,Musical instruments,0,Didgeridoo,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q007,D,Musical instruments,1,dulcimer,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q007,D,Musical instruments,2,Djang-gū,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q007,D,Musical instruments,3,Didjeridoo,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q007,D,Musical instruments,4,dulcimer,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q008,D,Things in a bathroom,0,Dialysis filter,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q008,D,Things in a bathroom,1,Draining Faucet Valve,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q008,D,Things in a bathroom,2,Duster,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q008,D,Things in a bathroom,3,Drainsaucer,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q008,D,Things in a bathroom,4,Decanter,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q009,E,Sports,0,Eskrimj,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q009,E,Sports,1,Ekincig,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q009,E,Sports,2,Ekiden,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q009,E,Sports,3,Egoscue,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q009,E,Sports,4,Ekiden,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q010,E,Movie titles,0,Evening's Embrace,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q010,E,Movie titles,1,Eyes Of Horus,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q010,E,Movie titles,2,Eternal Eyes,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q010,E,Movie titles,3,Eskalation,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q010,E,Movie titles,4,Eternal Sunset,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q011,F,Fish,0,Filletfin,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q011,F,Fish,1,Fangtooth,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q011,F,Fish,2,Finncock,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q011,F,Fish,3,Fantail,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q011,F,Fish,4,Fangtooth,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q012,F,Things in a backpack,0,Fecal probe,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q012,F,Things in a backpack,1,Flexoscope,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q012,F,Things in a backpack,2,Ferrofluidic battery charger,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q012,F,Things in a backpack,3,Ferrofluid,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q012,F,Things in a backpack,4,ferromagnetic dust,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q013,G,U.S. states,0,Gaud,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q013,G,U.S. states,1,Gomer,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q013,G,U.S. states,2,Galloway,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q013,G,U.S. states,3,Georgia,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q013,G,U.S. states,4,Guam,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q014,G,Foods,0,Guanaja,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q014,G,Foods,1,Gooseberries,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q014,G,Foods,2,Gazelle's,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q014,G,Foods,3,Gum guggul,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q014,G,Foods,4,Gazania root,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q015,H,Famous scientists,0,Henri Becquerel,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q015,H,Famous scientists,1,Hubert Reeves,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q015,H,Famous scientists,2,Hershel Herskovits,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q015,H,Famous scientists,3,Herbert Holborn,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q015,H,Famous scientists,4,Herrick Moore,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q016,H,Things at the beach,0,Halcyon wave,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q016,H,Things at the beach,1,Hardboard,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q016,H,Things at the beach,2,Hermit crab,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q016,H,Things at the beach,3,Hoar clam,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q016,H,Things at the beach,4,Horse Conch,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q017,I,Cities,0,Iquig,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q017,I,Cities,1,"Ikea, Sweden",gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q017,I,Cities,2,Iskandarabad,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q017,I,Cities,3,Isle-Of-Man,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q017,I,Cities,4,Ipoh,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q018,I,Things in a classroom,0,Infant's crib,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q018,I,Things in a classroom,1,Igloo,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q018,I,Things in a classroom,2,Interfacing station,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q018,I,Things in a classroom,3,instruction manual,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q018,I,Things in a classroom,4,Industrial microscope,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q019,J,Car brands,0,Jeepar,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q019,J,Car brands,1,Jennari,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q019,J,Car brands,2,Jelco,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q019,J,Car brands,3,Jeepster,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q019,J,Car brands,4,Jeeporajek,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q020,J,Video game titles,0,Jeffery,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q020,J,Video game titles,1,Jurassic Park Builder,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q020,J,Video game titles,2,Jikochō,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q020,J,Video game titles,3,Jungle Beat,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q020,J,Video game titles,4,Judgement Day,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q021,K,Superheroes,0,Katydid,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q021,K,Superheroes,1,Karma,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q021,K,Superheroes,2,Kharma,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q021,K,Superheroes,3,Knightwalker,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q021,K,Superheroes,4,Knightfall,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q022,K,Things in a grocery store,0,Ketchup-flavored crackers,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q022,K,Things in a grocery store,1,Kalamata Olives,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q022,K,Things in a grocery store,2,Kung pao sauce,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q022,K,Things in a grocery store,3,Kosher crackers,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q022,K,Things in a grocery store,4,Kale chips,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q023,L,Dog breeds,0,Llanesp,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q023,L,Dog breeds,1,Lebonese Mastiff,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q023,L,Dog breeds,2,Lapphund,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q023,L,Dog breeds,3,Lithuanian Lowland,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q023,L,Dog breeds,4,Libel Lafou,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q024,L,Books,0,Llanfair's Diary,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q024,L,Books,1,Lesbian Dictionary,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q024,L,Books,2,Laws and Liberty  by Frederick Henry Brown,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q024,L,Books,3,Lucifer's Logic,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q024,L,Books,4,Letters of Fate,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q025,M,Languages,0,Mankuri,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q025,M,Languages,1,Maltese,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q025,M,Languages,2,Merin,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q025,M,Languages,3,Meriglian,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q025,M,Languages,4,Manda,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q026,M,Clothing items,0,Mantel shirt,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q026,M,Clothing items,1,Mariposa  Dress,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q026,M,Clothing items,2,Maillot,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q026,M,Clothing items,3,Moccasin,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q026,M,Clothing items,4,Maniform,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q027,N,Birds,0,Nintendo,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q027,N,Birds,1,Nightingale,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q027,N,Birds,2,Namibeaughs,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q027,N,Birds,3,Naked Bird,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q027,N,Birds,4,Nestor,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q028,N,Things in a hospital,0,Neuromonitor,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q028,N,Things in a hospital,1,Neural Pacemaker,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q028,N,Things in a hospital,2,Nasopharyngoscopy kit,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q028,N,Things in a hospital,3,Neurophysiologic monitoring,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q028,N,Things in a hospital,4,Neuroprosthesis,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q029,O,Companies,0,Oranj,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q029,O,Companies,1,Owen Enterprises,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q029,O,Companies,2,Oregon Trail Company,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q029,O,Companies,3,Oceanographers International,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q029,O,Companies,4,Orion Expeditions,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q030,O,Things in the sky,0,Orion's Belt,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q030,O,Things in the sky,1,Okteid,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
Q030,O,Things in the sky,2,Opalescence,gemma2:2b,gemma_Player_2_Obscure_obscure_20,2.0,40,baseline
