source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q001,A,Animals,0,Axolotl,axolotl,1,0,1,Q001::0
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q001,A,Animals,1,Acanthostega,acanthostega,1,0,1,Q001::1
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q001,A,Animals,2,Ailurus fulgens,ailurus fulgens,1,0,1,Q001::2
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q001,A,Animals,3,Ailuravidae,ailuravidae,0,0,0,Q001::3
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q001,A,Animals,4,Acanthocyon,acanthocyon,0,0,0,Q001::4
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q002,A,Jobs,0,Actuarial Statistician,actuarial statistician,1,0,1,Q002::0
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q002,A,Jobs,1,Arboreanist,arboreanist,0,0,0,Q002::1
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q002,A,Jobs,2,Anthropogenic Soils Specialist,anthropogenic soils specialist,0,0,0,Q002::2
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q002,A,Jobs,3,Achromatopsiologist,achromatopsiologist,0,0,0,Q002::3
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q002,A,Jobs,4,Alpinist,alpinist,1,0,1,Q002::4
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q003,B,Fruits,0,Baelberry,baelberry,0,0,0,Q003::0
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q003,B,Fruits,1,Bird's Eye Cherry,bird's eye cherry,0,0,0,Q003::1
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q003,B,Fruits,2,Berimbau Fruit,berimbau fruit,0,0,0,Q003::2
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q003,B,Fruits,3,Yubari King,yubari king,0,0,0,Q003::3
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q003,B,Fruits,4,Boysenberry,boysenberry,1,0,1,Q003::4
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q004,B,Things that are red,0,Bloodstone,bloodstone,0,0,0,Q004::0
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q004,B,Things that are red,1,Bleached cork,bleached cork,0,0,0,Q004::1
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q004,B,Things that are red,2,Bloodroot,bloodroot,1,0,1,Q004::2
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q004,B,Things that are red,3,Brandywine berries,brandywine berries,1,0,1,Q004::3
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q004,B,Things that are red,4,Bergamot,bergamot,0,0,0,Q004::4
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q005,C,Countries,0,Cabinda,cabinda,0,0,0,Q005::0
part3_crossplay_outputs/obscure_20_llama.csv,obscure_20_llama,Q005,C,Countries,1,Central African Republic,central african republic,1,0,1,Q005::1
