source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q001,A,Animals,0,Alligator,alligator,1,0,1,Q001::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q001,A,Animals,1,Antelope,antelope,1,0,1,Q001::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q001,A,Animals,2,Alpaca,alpaca,1,1,0,Q001::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q001,A,Animals,3,Alpaca,alpaca,1,0,1,Q001::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q001,A,Animals,4,Antelope,antelope,1,0,1,Q001::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q002,A,Jobs,0,Architect,architect,1,0,1,Q002::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q002,A,Jobs,1,Architect,architect,1,0,1,Q002::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q002,A,Jobs,2,accountant,accountant,1,0,1,Q002::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q002,A,Jobs,3,Animator,animator,1,0,1,Q002::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q002,A,Jobs,4,Alan Turing,alan turing,0,0,0,Q002::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q003,B,Fruits,0,Blueberry,blueberry,1,0,1,Q003::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q003,B,Fruits,1,Blueberry,blueberry,1,0,1,Q003::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q003,B,Fruits,2,Bamboo Shoot,bamboo shoot,0,0,0,Q003::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q003,B,Fruits,3,Blueberry,blueberry,1,0,1,Q003::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q003,B,Fruits,4,Banana,banana,1,1,0,Q003::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q004,B,Things that are red,0,berries,berries,1,0,1,Q004::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q004,B,Things that are red,1,Berries,berries,1,0,1,Q004::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q004,B,Things that are red,2,Berry,berry,1,0,1,Q004::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q004,B,Things that are red,3,berry,berry,1,0,1,Q004::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q004,B,Things that are red,4,Berries,berries,1,0,1,Q004::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q005,C,Countries,0,Canada,canada,1,0,1,Q005::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q005,C,Countries,1,Canada,canada,1,0,1,Q005::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q005,C,Countries,2,Canada,canada,1,0,1,Q005::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q005,C,Countries,3,Canada,canada,1,1,0,Q005::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q005,C,Countries,4,Canada,canada,1,0,1,Q005::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q006,C,Board games,0,Clue,clue,1,0,1,Q006::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q006,C,Board games,1,Clue,clue,1,0,1,Q006::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q006,C,Board games,2,Clue,clue,1,0,1,Q006::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q006,C,Board games,3,Chess,chess,1,0,1,Q006::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q006,C,Board games,4,Chess,chess,1,0,1,Q006::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q007,D,Musical instruments,0,Drum,drum,1,0,1,Q007::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q007,D,Musical instruments,1,Didgeridoo,didgeridoo,1,0,1,Q007::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q007,D,Musical instruments,2,Didgeridoo,didgeridoo,1,0,1,Q007::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q007,D,Musical instruments,3,Didgeridoo,didgeridoo,1,0,1,Q007::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q007,D,Musical instruments,4,Drum,drum,1,0,1,Q007::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q008,D,Things in a bathroom,0,dishwasher,dishwasher,0,0,0,Q008::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q008,D,Things in a bathroom,1,Door knob,door knob,1,0,1,Q008::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q008,D,Things in a bathroom,2,Door knob,door knob,1,0,1,Q008::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q008,D,Things in a bathroom,3,dresser,dresser,0,0,0,Q008::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q008,D,Things in a bathroom,4,drawer,drawer,1,0,1,Q008::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q009,E,Sports,0,Equestrian,equestrian,1,1,0,Q009::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q009,E,Sports,1,Equestrian,equestrian,1,1,0,Q009::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q009,E,Sports,2,Equestrian,equestrian,1,1,0,Q009::2
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q009,E,Sports,3,Equestrian,equestrian,1,1,0,Q009::3
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q009,E,Sports,4,Equestrian,equestrian,1,1,0,Q009::4
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q010,E,Movie titles,0,Entrapment,entrapment,1,0,1,Q010::0
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q010,E,Movie titles,1,Epicpanse,epicpanse,0,0,0,Q010::1
part3_crossplay_outputs/opt_20_qwen.csv,opt_20_qwen,Q010,E,Movie titles,2,Eat Pray Love,eat pray love,1,0,1,Q010::2
