source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q001,A,Animals,0,Alligator,alligator,1,0,1,Q001::0
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q001,A,Animals,1,Alpaca,alpaca,1,1,0,Q001::1
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q001,A,Animals,2,Aardvark,aardvark,1,0,1,Q001::2
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q001,A,Animals,3,Alpaca,alpaca,1,1,0,Q001::3
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q001,A,Animals,4,Antelope,antelope,1,1,0,Q001::4
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q002,A,Jobs,0,Accountant,accountant,1,0,1,Q002::0
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q002,A,Jobs,1,Accountant,accountant,1,1,0,Q002::1
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q002,A,Jobs,2,Accountant,accountant,1,0,1,Q002::2
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q002,A,Jobs,3,Architect,architect,1,1,0,Q002::3
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q002,A,Jobs,4,Accountant,accountant,1,1,0,Q002::4
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q003,B,Fruits,0,Blueberry,blueberry,1,0,1,Q003::0
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q003,B,Fruits,1,Bananas,bananas,1,0,1,Q003::1
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q003,B,Fruits,2,Blackberry,blackberry,1,1,0,Q003::2
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q003,B,Fruits,3,Berries,berries,1,0,1,Q003::3
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q003,B,Fruits,4,Blackberry,blackberry,1,0,1,Q003::4
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q004,B,Things that are red,0,Bike,bike,0,0,0,Q004::0
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q004,B,Things that are red,1,Brick,brick,1,0,1,Q004::1
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q004,B,Things that are red,2,Bandanna,bandanna,1,0,1,Q004::2
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q004,B,Things that are red,3,Baseball,baseball,0,0,0,Q004::3
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q004,B,Things that are red,4,Bicycle,bicycle,0,0,0,Q004::4
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q005,C,Countries,0,Cameroon,cameroon,1,0,1,Q005::0
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q005,C,Countries,1,Cambodia,cambodia,1,0,1,Q005::1
part3_selfplay_outputs/self_default_09_gemma_Player_1.csv,self_default_09_gemma_Player_1,Q005,C,Countries,2,Cuba,cuba,1,0,1,Q005::2
